Name,Since,Category,Strength,Years,Board,Phone No,Fee,Location,Faculty,Sports,Amenities
Joy Kids,2008,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"Pragathi Enclave, Miyapur, Hyderabad, Telangana 500049, India",,"Athletics, Cycling",Transport
SAADHYA The Global School,Day Schools,N/A,Pre-Nursery - Class 3,CBSE,Co-Education,tel:919513238818,36000 / Annual,"Lingampally, Plot No: 844, Mathrusree Nagar, Hafeezpet, Miyapur, Hyderabad, Telangana 500049, India",,,
Blossoms  International School Of Excellence,2013,Public Schools,N/A,LKG - 7,CBSE,tel:919513238818,,"No. 50, SY No. 276, 278, 282 286, Aparna Hill Park Road, Near Deepthi, Srinagar Colony, PJR Layout, Miyapur, Hyderabad, Telangana 500050, India",,"Gymnastics, Skating, Swimming","Transport, Computers Facility"
Gautami Vidya Kshetra,1981,Public Schools,N/A,LKG - 10,CBSE,tel:919513238818,,"Gautami Valley, New Miyapur Police Station Road, Prasanth Nagar, Hyderabad.",,"Chess, Cricket, Skating","Transport, Laboratory, Computers Facility, Library"
Fountainhead Global School,2009,Public Schools,N/A,LKG - 10,CBSE,tel:919513238818,,"Dreamview, HMWS&SB Road, Hydernagar, Miyapur, Hyderabad.",Mrs. Meghna Masunuri Founder,"Carroms, Chess","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Fusion International School,2013,International Schools,200,LKG - 9,CBSE,tel:919513238818,30000-60000,"Ameenpur , Near Bandam Kommu, near Sri Devi Theatre, BHEL,  Hyderabad, Telangana 502032, India","Dr. Mrs. T. Padmavathy Principal / M.Sc, M.Ed., Ph.D","Badminton, Basketball, Cricket, Tennis","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Esperanza Preschool & 24x7 Childcare,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"Opp: Talkie Town Multiplex, Behind Sitara Grand, Survey No:63P, Miyapur Junction, Miyapur, Hyderabad, Telangana 500049",,Cycling,"Transport, Medical Facility, Library"
The Indo English High School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"HMT Swarnapuri, IV Venture,
Miyapur, Hyderabad â€“ 500049",,"Kabaddi, Karate, Skating, Volleyball","Transport, Laboratory, Computers Facility, Library"
Akshara International School,2024,International Schools,,Pre School - 10,CBSE,tel:919513238818,"80,000/- to 1,50,000/-  Annual","Ganesh Nagar, Kismatpur, Hyderabad, Telangana 500030",,"Basketball, Carroms, Chess, Football, Handball, Volleyball","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Janapriya Schools,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,35000 / Annual,"135, Janapriya Nagar, Hafeezpet, Hyderabad, Telangana 500049, India",,,Transport
Sentia The Global School,2008,Day Schools,2033,KG - Class 12,CBSE,tel:919513238818,85000 / Annual,"Bus Depot, Rd Number 2, beside B K Enclave, BK Enclave, Miyapur, Telangana 500074, India",,,Transport
Vikas The Concept School,2004,Day Schools,N/A,Nursery - Class 10,CBSE,tel:919513238818,65000 / Annual,"Miyapur, SAi Krishnaja Hills, Bollaram Rd, Krishnaja Hills, Bachupally, Hyderabad, Miyapur, Telangana 500090, India",,,
Raos Techno School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,60000 / Annual,"beside KFC, Janapriya Nagar, Ambedkar Nagar, Hafeezpet, Miyapur, Hyderabad, Telangana 500049, India",,,Transport
Geetanjali Olympiad,2004,Day Schools,N/A,Nursery - Class 10,"State Board, CBSE",tel:919513238818,80000 / Annual,"G934+MV3, Main Rd, Mahodaya Enclave, Alluri Seetha Ramaraju Nagar, Miyapur, Telangana 500049, India",,,
St. Rita High School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,28000 / Annual,"Hanuman Temple Rd, Widia Colony, Miyapur, Telangana 500049, India",,,Transport
Academic Heights Public School,Day Schools,N/A,Nursery - Class 7,CBSE,Co-Education,tel:919513238818,40000 / Annual,"Plot No. 43 & 44, near RV AVANEENDRA, Pallava Block-III, Pragathi Enclave, Miyapur, Hyderabad, Miyapur, Telangana 500049, India",,,Transport
CANARY THE SCHOOL,Day Schools,N/A,Nursery - Class 10,"International Baccalaureate, CBSE",Co-Education,tel:919513238818,117498 / Annual,"1-110/3/G, Madinaguda, Landmark:, beside MLA Camp office, Tiwari Nagar, Miyapur, Hyderabad, Telangana 500049, India",,,Transport
CASTLE TOWN,2005,Day Schools,400,Nursery - Class 10,"CBSE, State Board",tel:919513238818,88000 / Annual,"Castle Town, Road No. 1, A.S. Raju Nagar, Sri Aurobindo Colony, ASRRaju Nagar, Miyapur, Telangana 500049, India",,,
St. Anns High School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,50000 / Annual,"F8WW+J23, Viswaswara Nagar Colony, Shanti Nagar Colony, Tiwari Nagar, Madeenaguda, Miyapur, Telangana 500049, India",,,Transport
GANGES VALLEY SCHOOL,2012,Day Schools,N/A,Nursery - Class 12,CBSE,tel:919513238818,160000 / Annual,"298, Ganges Valley School Rd, Krishnaja Hills, Nizampet, Hyderabad, Telangana 500090, India",,,Transport
FUSION INTERNATIONAL SCHOOL,2009,Day Schools,N/A,Nursery - Class 10,CBSE,tel:919513238818,44500 / Annual,"Fusion international school, Ext, Ameenpur Rd, near Bandam Kommu, near Sridevi Theatre Lane, Ameenpur, Chanda Nagar, Hyderabad, Ramachandrapuram (BHEL Township), Telangana 502032, India",,,
Triveni High school,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,30000 / Annual,"F8VW+FXW, Venkateswara Temple Rd, Mythri Nagar, Hafeezpet, Madeenaguda, Telangana 500050, India",,,Transport
Claps Wikids Preschool,2005,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"1-15/3/A, Ramakrishna Nagar, Madinaguda, Hafeezpet, Hyderabad, Telangana 500050, India",,,Transport
Vignan Global Gen School,2003,Public Schools,N/A,LKG - 10,"CBSE, State Board",tel:919513238818,50000-70000,"HIG phase-II, Ushodaya Enclave, Madinaguda, Mvtri Nagar Phase 3, Madinaguda, Hafeezpet, Hyderabad, Telangana 500050, India","Mr. Dr. L. Rathaiah Founder, Chairman / PG","Carroms, Chess, Cricket, Karate, Tennikoit, Throwball, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Meru International School,2018,International Schools,2100+,LKG - 12,"CBSE, Cambridge IGCSE",tel:919513238818,2.1 lakhs - 2.8 lakhs,"Sy. No. 97(P) & 98, adjacent to My Home Jewel, Madinaguda, Chanda Nagar, Hyderabad, Telangana 500049, India","Ms. MEGHANA RAO JUPALLY DIRECTOR, MERU INTERNATIONAL SCHOOL / N/A","Athletics, Badminton, Basketball, Carroms, Cricket, Football, Gymnastics, Kabaddi, Karate, Table-tennis, Tennis, Volleyball","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Sesame Street Preschool,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"House No:1-115-86-A, Imperial Heights, Manjeera Pipeline Rd, Madinaguda, Hafeezpet, Hyderabad, Telangana 500049, India",,"Cycling, Yoga","Transport, Medical Facility, Library"
Gowtham Model School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"Plot No 5-132, Survey Number 2, Mythri Nagar Phase ii, Madinaguda, Hafeezpet, Hyderabad, Telangana 500050, India",,"Athletics, Carroms, Chess, Cricket, Karate, Volleyball","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Claps Wikids Preschool,2005,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"1-15/3/A, Ramakrishna Nagar, Madinaguda, Hafeezpet, Hyderabad, Telangana 500050, India",,,Transport
Joy Kids Pre School and Day Care,2008,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,9000-15000,"House No. 8, V.R.Residency, Madeenaguda, Manjeera Pipeline Rd, Mvtri Nagar Phase 3, Madinaguda, Hafeezpet, Hyderabad, Telangana 500049, India",,"Cycling, Swimming",Transport
Blossoms International Play School,2012,Play Schools,N/A,LKG - UKG,CBSE,tel:919513238818,27000-30000,"Manjeera Pipeline Rd, Ramakrishna Nagar, Madinaguda, Hafeezpet, Hyderabad, Telangana 500050, India",,Cycling,"Transport, Computers Facility"
Sreenidhi Global School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"5-295, Deepthi Srinagar, Madinaguda, Hyderabad, Telangana 500049",,"Athletics, Badminton, Basketball, Carroms, Chess, Cricket, Football, Karate, Skating, Swimming, Table-tennis, Tennis, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Tree House,2015,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,35000-40000,"5-107, Mythri Nagar, Madinaguda, Hafeezpet, Hyderabad, Telangana 500049, India",,Cycling,"Transport, Medical Facility"
Cambridge Montessori Pre School,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"5-38, Deepthi Srinagar Colony, Dharmapuri Temple Road, Near, Ushodaya Signature, PJR Colony, Madinaguda, Miyapur, Hyderabad, Telangana 500049, India",,"Athletics, Cycling","Transport, Medical Facility, Library"
Unicent School,Day Schools,1100,Nursery - Class 5,CBSE,Co-Education,tel:919513238818,70000 / Annual,"Plot No: 6 & 13, Opp: SMR Vinay City,, Near Miyapur X Roads, Sri Aurobindo Colony, Hyderabad, Miyapur, Telangana 500049, India",,,
AROHAN THE COMPLETE SCHOOL,Day Schools,400,Nursery - Class 10,State Board,Co-Education,tel:919513238818,28000 / Annual,"2-113/2,3,4 Sainath Nagar Colony, Manjeera Pipeline Rd, Gangaram, Engineers Enclave, Chanda Nagar, Hyderabad, Telangana 500050, India",,,Transport
Gautami Vidya Kshetra School,2000,Day Schools,N/A,Nursery - Class 10,CBSE,tel:919513238818,41000 / Annual,"Gautami Valley, New Miyapur Police Station Road, Prasanth Nagar, Hyderabad, Telangana",,,Transport
Castle Town Public School,2002,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,12000 / Annual,"1-122, Janapriya Apartments, Abhaya Anjeneya Temple Street, Mythri Nagar, Balaji Nagar, Miyapur, Telangana 500018, India",,,Transport
St. Martins High School,2001,Day Schools,N/A,Nursery - Class 12,CBSE,tel:919513238818,30700 / Annual,"St.martins High School, Nandini Nagar, Ambedkar Nagar, Hafeezpet, Hyderabad, Telangana 500049",,,Transport
Sree N.V.S Innovative School,2001,Day Schools,1200,Nursery - Class 10,State Board,tel:919513238818,39000 / Annual,"2-1-11/C, Gangaram, Engineers Enclave, Chanda Nagar, Hyderabad, Telangana",,,
Infinity World School,2018,Public Schools,,Pre School - 10,CBSE,tel:919513238818,"60,000 - 1,00,000","Plot No. 552 to 564 Survey No.278 KSR Enclave, Chanda Nagar, Hyderabad, Telangana 500050",,"Athletics, Badminton, Basketball, Carroms, Chess, Gymnastics, Lawn Tennis, Tennis, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Podar Jumbo Kids,2014,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,25000-50000,"House No: 6-89, Chandanagar - 500050. Hyderabad, Telangana.",,Yoga,"Transport, Medical Facility, Library"
Academic Heights Public School,N/A,Play Schools,N/A,LKG - 10,CBSE,tel:919513238818,50000-60000,"1-33/3/8/9 Kailashnagar Colony, Sridevi Theater Lane, Jawahar Colony, Chanda Nagar, Hyderabad, Telangana 500133, India",,"Athletics, Basketball, Carroms, Chess, Cricket, Karate, Tennis, Volleyball","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Blue Bird School,2009,Play Schools,,Pre School - UKG,IGCSE,tel:919513238818,,"Plot No: B3 - 38, MMTS Road, Huda Colony, Chanda Nagar Railway Station Path, Papireddy Nagar, Chanda Nagar, 500050",A. Bala Reddy Chairman / M. Sc. B.Ed,"Athletics, Yoga","Transport, Smart Classrooms, Computers Facility, Library"
Sanskriti Global Pre-school,2001,Play Schools,"10,000+",Pre School - UKG,IGCSE,tel:919513238818,,"201, Indira Towers, Plot 23, Ameenpur Rd, Chanda Nagar, Hyderabad, Telangana 500050",,"Athletics, Carroms, Tennis","Transport, Smart Classrooms, Computers Facility"
EuroKids,N/A,Play Schools,N/A,LKG - 1,Other Boards,tel:919513238818,,"4-89/3/1, Near Kadimi Hospital, LIG, Huda Colony, Chanda Nagar, Hyderabad, Telangana 500050",,"Cycling, Yoga","Transport, Medical Facility, Library"
OAKTREE KIDZ International School,2016,Play Schools,,Pre School - 5,IGCSE,tel:919513238818,,"Mmts main road opposite to huda community hall, HUDA Colony, Chanda Nagar, Telangana 500050",,"Athletics, Carroms, Chess, Karate, Yoga","Transport, Medical Facility, Smart Classrooms, Computers Facility, Library"
Gowtham Model School,N/A,Public Schools,"45,000",LKG - 10,State Board,tel:919513238818,,"Service Road, Annapurna Enclave, Chanda Nagar, Hyderabad, Telangana 500050, India",M Venkatanarayana Founder Chairman / .,"Athletics, Carroms, Chess, Cricket, Karate, Volleyball","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Birla Open Minds Preschool - Chandanagar,2019,Play Schools,N/A,Nursery - UKG,Montessori,tel:919513238818,,"Silver Oaks, Aparna Hills Park,Chanda Nagar, Hyderabad - 500050.",,,Transport
Bachpan Play School,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"1-33, Kailash Nagar Colony, Sridevi Theather Lane, Jawahar Colony, Chanda Nagar, Hyderabad, Telangana 500050, India",,"Chess, Cycling","Transport, Medical Facility, Computers Facility, Library"
Gowtham Model School,N/A,Public Schools,"45,000",LKG - 10,State Board,tel:919513238818,,"Service Road, Annapurna Enclave, Chanda Nagar, Hyderabad, Telangana 500050, India",M Venkatanarayana Founder Chairman / .,"Athletics, Carroms, Chess, Cricket, Karate, Volleyball","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
EuroKids,N/A,Play Schools,N/A,LKG - 1,Other Boards,tel:919513238818,,"4-89/3/1, Near Kadimi Hospital, LIG, Huda Colony, Chanda Nagar, Hyderabad, Telangana 500050",,"Cycling, Yoga","Transport, Medical Facility, Library"
Academic Heights Public School,N/A,Play Schools,N/A,LKG - 10,CBSE,tel:919513238818,50000-60000,"1-33/3/8/9 Kailashnagar Colony, Sridevi Theater Lane, Jawahar Colony, Chanda Nagar, Hyderabad, Telangana 500133, India",,"Athletics, Basketball, Carroms, Chess, Cricket, Karate, Tennis, Volleyball","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Podar Jumbo Kids,2014,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,25000-50000,"House No: 6-89, Chandanagar - 500050. Hyderabad, Telangana.",,Yoga,"Transport, Medical Facility, Library"
Tree House Play Group,2014,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,40000-45000,"H.No. 6-90, Opp Vidya Nursing Home, Chandanagar,, HUDA Colony, Chanda Nagar, Hyderabad, Telangana 500050, India",,Cycling,"Transport, Smart Classrooms"
Blossoms International Play School,2010,"International Schools, Play Schools",N/A,LKG - UKG,"CBSE, Other Boards",tel:919513238818,30000-35000,"H.No: 6-94/57/2, Plot No.158, HUDA Colony, Chanda Nagar, Hyderabad, Telangana 500050, India",,Cycling,"Transport, Computers Facility"
Vidya Vani High School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,24001 / Annual,"Door No. 12-16/1, Manjeera Road, Huda Colony, HUDA Colony, Chanda Nagar, Hyderabad, Telangana 500050, India",,,Transport
GOWTHAM MODEL SCHOOL,Day Schools,1300,Nursery - Class 10,State Board,Co-Education,tel:919513238818,30000 / Annual,"Beside Bsnl Telephone Exchange Office, Dolphin Estate, Chandanagar, Bhel, F8RJ+J3V, MIG Colony, HUDA Colony, Chanda Nagar, Hyderabad, Telangana 500050, India",,,Transport
MUDRA CONCEPT SCHOOL,2010,Day Schools,700,Nursery - Class 10,"State Board, CBSE",tel:919513238818,18000 / Annual,"House No 3- 20,Mallikarjuna Nagar, Uppal Depot,, Boduppal Road, Balaji Residency, Mallika Arjun Nagar, Boduppal, Hyderabad, Telangana 500092, India",,,
HANSEL SCHOOL,Day Schools,210,Nursery - Class 10,"CBSE, State Board",Co-Education,tel:919513238818,35000 / Annual,"Arora Colony, 15, Rd Number 3, Green Valley, Banjara Hills, Hyderabad, Telangana 500034, India",,,
NAVYA JYOTHI MODEL HIGH SCHOOL,1992,Day Schools,500,Nursery - Class 10,State Board,tel:919513238818,9000 / Annual,"501505, Boggula Darshan Reddy Nagar, Hayathnagar_Khalsa, Hyderabad, Telangana 501505, India",,,Transport
ST Marium High School,2000,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,4800 / Annual,"Dabeerpura Flyover, Dabeerpura North, Dabeerpura, Hyderabad, Telangana 500024, India",,,Transport
MUDRA CONCEPT SCHOOL,2010,Day Schools,700,Nursery - Class 10,"State Board, CBSE",tel:919513238818,18000 / Annual,"House No 3- 20,Mallikarjuna Nagar, Uppal Depot,, Boduppal Road, Balaji Residency, Mallika Arjun Nagar, Boduppal, Hyderabad, Telangana 500092, India",,,
LOTUS LAP HIGH SCHOOL,1999,Day Schools,500,Nursery - Class 10,State Board,tel:919513238818,34000 / Annual,"Plot No.93 & 109, HIG, Phase IV Colony, TV Colony, Vanasthalipuram, Hyderabad, Chintalkunta, Telangana 500070, India",,,Transport
KRISHNAVENI MODEL SCHOOL,Day Schools,700,Nursery - Class 10,State Board,Co-Education,tel:919513238818,25000 / Annual,"H, No. 3-11-155, 1, Siris Rd, above bank of India, Sri Shankar Colony, RTC Colony, L. B. Nagar, Hyderabad, Telangana 500074, India",,,Transport
KENEDY HIGH SCHOOL,2004,Day Schools,N/A,Nursery - Class 7,"CBSE, State Board",tel:919513238818,15000 / Annual,"IDA Bollaram X Road, MiyapurMedchal ,Road, Survey No. 499/A, Kennedy School Rd, Bachupally, Hyderabad, Telangana 500090, India",,,
KORUKONDA VIDYANIKEHTNA,1992,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,16000 / Annual,"228-HIG, Mayurinagar, HUDA COLONY, TELANGANA, Hyderabad, Telangana",,,
ANANTHA SAI HIGH SCHOOL,Day Schools,550,Nursery - Class 10,State Board,Co-Education,tel:919513238818,40000 / Annual,"Sukh Vihar, Bagh Amberpet, Amberpet, Hyderabad, Telangana 500013, India",,,
Boopathy High School,Day Schools,300,Nursery - Class 10,State Board,Co-Education,tel:919513238818,16000 / Annual,"CH5C+8PW, Ayyappa Temple Rd, Swaroop Nagar, Srinivasa Colony, Boduppal, Hyderabad, Telangana 500039, India",,,Transport
BHASHYAM HIGH SCHOOL,Day Schools,1400,Nursery - Class 10,"CBSE, State Board",Co-Education,tel:919513238818,35000 / Annual,"M.I.G. - A6, A.S. RAO NAGAR, A S Rao Nagar Road, opposite Society Office, Swamik Nagar, A. S. Rao Nagar, Secunderabad, Telangana 500062, India",,,Transport
LOTUS LAP PUBLIC SCHOOL,2003,Day Schools,400,Nursery - Class 10,State Board,tel:919513238818,35000 / Annual,"Plot No.93 & 109, HIG, Phase IV Colony, TV Colony, Vanasthalipuram, Hyderabad, Chintalkunta, Telangana 500070, India",,,
MADARAT INTERNATIONAL SCHOOL,2007,Day Schools,1100,Nursery - Class 10,State Board,tel:919513238818,16000 / Annual,"10-3-522/165/2RT, Vijaynagar Colony, Vijaya Nagar Colony, Hyderabad, Telangana 500057, India",,,
A&A KIDZ MONTESSORY SCHOOL,Day Schools,400,Nursery - Class 3,Other Boards,Co-Education,tel:919513238818,27000 / Annual,"1-99-66/51, Rd, Lakshmipuram Colony, Brindavan Colony, Kapra, Secunderabad, Telangana 500062, India",,,Transport
MOTHER THERESA HIGH SCHOOL,1989,Day Schools,700,Nursery - Class 10,State Board,tel:919513238818,19800 / Annual,"1-7-778/3/6/1, Bapuji Nagar, Mohan Nagar, Ram Nagar, Adikmet, Hyderabad, Telangana 500048, India",,,
